image,timestamp,experiment,training,dev,dev_resampled,YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,setpoint O2 (fraction),ROI definitions,setpoint ID,scum tank
2019-09-26--17-35-30_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:35:35,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.6,112.305785,759.3,30.4,30.0,0.038312,0.067058,0.158957,0.172754,0.129118,0.183891,0.030844,0.136844,0.436941,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-35-39_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:35:44,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.6,112.305785,759.3,30.4,30.0,0.038271,0.067049,0.158891,0.172772,0.129101,0.183747,0.030839,0.136769,0.436753,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-35-48_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:35:53,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.6,112.305785,759.3,30.4,30.0,0.03833,0.067093,0.158923,0.172876,0.129202,0.183855,0.03086,0.136929,0.43701,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-35-57_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:02,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.54,112.219203,759.36,30.4,30.0,0.038294,0.067041,0.158805,0.172696,0.129055,0.183618,0.030828,0.13673,0.43652,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-06_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:11,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038284,0.067053,0.15883,0.172851,0.129154,0.183722,0.030862,0.136826,0.436625,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-15_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:20,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038303,0.067015,0.158741,0.172735,0.129087,0.183575,0.030832,0.136739,0.436559,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-24_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:29,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038357,0.067137,0.158962,0.173062,0.12933,0.183946,0.030866,0.137012,0.437148,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-32_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:38,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038271,0.067029,0.158716,0.17279,0.129096,0.183615,0.030851,0.136745,0.436413,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-42_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:47,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038333,0.067108,0.158892,0.172992,0.129222,0.183737,0.030858,0.136862,0.436795,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-36-51_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:36:56,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038341,0.067152,0.159004,0.173153,0.129369,0.183848,0.030885,0.137055,0.437098,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-00_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:05,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038325,0.067072,0.158739,0.172927,0.129173,0.183549,0.030833,0.13684,0.436598,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-09_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:14,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038332,0.067051,0.158772,0.172951,0.129176,0.183564,0.030832,0.136843,0.436469,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-18_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:23,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038378,0.067199,0.159031,0.173157,0.129425,0.183909,0.030904,0.13713,0.437203,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-27_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:32,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038309,0.067027,0.158713,0.172883,0.129141,0.18351,0.030815,0.136884,0.436429,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-36_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:41,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038337,0.067084,0.158734,0.172949,0.12921,0.18358,0.03084,0.13685,0.436405,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-47_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:37:53,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038325,0.067237,0.158715,0.172781,0.129333,0.183569,0.030889,0.137223,0.436417,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-37-55_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:38:00,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038314,0.0671,0.158524,0.172796,0.12918,0.183333,0.030838,0.136975,0.436019,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-38-03_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:38:08,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038387,0.06722,0.158899,0.173169,0.129458,0.183798,0.030873,0.137185,0.436892,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-38-12_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:38:17,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038324,0.067071,0.158667,0.173007,0.12917,0.183504,0.030868,0.136825,0.436338,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-38-21_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:38:26,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038363,0.067182,0.158897,0.173192,0.129383,0.183764,0.030883,0.137091,0.436747,0.145081,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-38-30_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:38:35,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,70.5,112.146712,759.3,30.4,30.0,0.038302,0.067106,0.158691,0.172975,0.129233,0.183591,0.030884,0.136977,0.43632,0.144401,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",4,False
2019-09-26--17-54-45_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:54:50,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.269614,759.36,30.4,30.0,0.040062,0.068073,0.159577,0.172233,0.128791,0.183925,0.030809,0.136563,0.436844,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-54-52_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:54:57,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040033,0.067998,0.159256,0.172207,0.128749,0.183483,0.030743,0.136508,0.436219,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-01_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:06,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040113,0.068132,0.159442,0.17253,0.129,0.183793,0.030827,0.136639,0.436632,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:15,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040086,0.068057,0.159139,0.172365,0.12884,0.183426,0.030786,0.136547,0.436114,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-19_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:24,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.0402,0.068169,0.159481,0.172641,0.129047,0.183665,0.03088,0.136771,0.436582,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-28_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:33,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040138,0.06812,0.159272,0.17258,0.128998,0.18356,0.030837,0.13674,0.436288,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-37_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:42,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040184,0.068178,0.159353,0.172701,0.129062,0.183586,0.030828,0.136722,0.436469,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-46_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:55:51,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040144,0.068096,0.159166,0.172493,0.128923,0.183334,0.030802,0.136541,0.43594,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-55-55_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:00,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040175,0.068153,0.159325,0.172682,0.129064,0.183558,0.030822,0.136782,0.436254,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-04_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:09,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.04014,0.068073,0.158948,0.172399,0.128791,0.183186,0.030775,0.136543,0.43556,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-13_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:18,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.38,99.229956,759.3,30.4,30.0,0.040197,0.068206,0.159368,0.172723,0.129143,0.183608,0.03085,0.136755,0.436448,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-22_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:27,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040183,0.068117,0.159162,0.17254,0.12897,0.183358,0.030821,0.136653,0.435864,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-31_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:36,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040213,0.068212,0.15936,0.17276,0.129139,0.183538,0.030864,0.136757,0.436378,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-40_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:45,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040181,0.0681,0.159092,0.172633,0.128961,0.183281,0.030785,0.136585,0.435774,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-49_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:56:54,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.04023,0.068246,0.159397,0.17287,0.129123,0.183516,0.030861,0.13687,0.436358,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-56-58_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:03,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040224,0.068176,0.159249,0.172776,0.129028,0.183419,0.030821,0.136741,0.435989,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-07_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:12,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.04026,0.068218,0.159254,0.172915,0.129184,0.183555,0.03084,0.136779,0.436295,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-16_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:21,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040172,0.068121,0.159038,0.172584,0.128926,0.183267,0.030777,0.136712,0.435567,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-25_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:30,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040259,0.068222,0.159264,0.172928,0.129119,0.183547,0.030855,0.13686,0.436339,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:40,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.107918,759.34,30.4,30.0,0.040196,0.068136,0.159165,0.172801,0.129049,0.18336,0.030788,0.136647,0.436048,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-43_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:48,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040283,0.068256,0.15934,0.172976,0.12921,0.183608,0.03084,0.136878,0.43638,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-57-52_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:57:57,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.4,99.26177,759.3,30.4,30.0,0.040218,0.06821,0.159135,0.172784,0.129098,0.183398,0.030838,0.136777,0.435958,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-58-01_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:58:06,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040275,0.068258,0.159337,0.172996,0.12921,0.183606,0.030873,0.136863,0.436384,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-58-10_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:58:16,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040216,0.068135,0.159076,0.172764,0.129062,0.183331,0.03081,0.136704,0.435677,0.128077,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--17-58-19_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 17:58:24,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,62.3,99.102697,759.3,30.4,30.0,0.040313,0.068308,0.159432,0.173163,0.129301,0.183586,0.030853,0.13699,0.436435,0.126943,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",5,False
2019-09-26--18-14-26_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 18:14:31,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,54.2,86.240466,759.5,30.4,30.0,0.042468,0.069496,0.160241,0.172099,0.128806,0.183875,0.030832,0.136543,0.436588,0.111072,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",6,False
2019-09-26--18-14-34_capture_params_ISO_100_exposure_time_0.4_camera_warm_up_5_led_on_True_.jpeg,2019-09-26 18:14:39,2019-09-26--16-02-10-Pi2E32-sweep_attempt_17_1569537028,True,False,False,54.2,86.240466,759.5,30.4,30.0,0.042467,0.069411,0.159835,0.172207,0.12872,0.183517,0.030804,0.136483,0.435996,0.111072,"{'DO Patch': [1040, 410, 230, 400], 'Reference Patch': [650, 875, 279, 252], 'Reflectance Standard': [660, 200, 250, 250]}",6,False
