timestamp,image,experiment,training,training_resampled,test,YSI DO (mg/L),YSI DO (%),YSI DO (mmHg),YSI barometer (mmHg),YSI temperature (C),setpoint temperature (C),DO patch r_msorm,DO patch g_msorm,DO patch b_msorm,reference patch r_msorm,reference patch g_msorm,reference patch b_msorm,reflectance standard r_msorm,reflectance standard g_msorm,reflectance standard b_msorm,water bath external temperature (C),water bath internal temperature (C),PicoLog temperature (C),PicoLog pressure (mmHg),setpoint O2 (fraction),setpoint O2 (mmHg)
2019-07-26 20:01:43,2019-07-26--20-01-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.131041,0.342218,0.848202,0.434512,0.486163,0.928205,0.117357,0.509116,0.936568,23.1,35.0,34.782601,762.550246,0.2131,162.499457
2019-07-26 20:01:52,2019-07-26--20-01-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109842,0.288617,0.733306,0.363162,0.408838,0.824767,0.098488,0.426094,0.933804,23.118,34.998,34.7814,762.693824,0.2131,162.530054
2019-07-26 20:02:01,2019-07-26--20-01-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.130021,0.339668,0.844121,0.430883,0.482032,0.925858,0.116343,0.504646,0.936565,23.116,34.996,34.780654,762.73896,0.2131,162.539672
2019-07-26 20:02:10,2019-07-26--20-02-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.1097,0.288255,0.732389,0.362643,0.408209,0.823592,0.09834,0.425584,0.93377,23.12,34.99,34.780359,762.748822,0.2131,162.541774
2019-07-26 20:02:19,2019-07-26--20-02-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.28,155.493286,762.6,34.9,35.0,0.131522,0.34353,0.851394,0.436862,0.48849,0.929973,0.117693,0.510489,0.936568,23.12,35.002,34.778024,762.901369,0.2131,162.574282
2019-07-26 20:02:28,2019-07-26--20-02-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.109853,0.288609,0.73359,0.363244,0.408834,0.825163,0.098491,0.425964,0.933865,23.11,35.01,34.7792,762.898975,0.2131,162.573771
2019-07-26 20:02:37,2019-07-26--20-02-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.12897,0.337055,0.838899,0.427849,0.478763,0.923494,0.115347,0.500913,0.936562,23.11,35.0,34.782793,762.800464,0.2131,162.552779
2019-07-26 20:02:46,2019-07-26--20-02-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.26,155.461318,762.6,34.9,35.0,0.109833,0.288613,0.733438,0.363331,0.408982,0.82497,0.098488,0.426206,0.9339,23.11,35.0,34.785008,762.817233,0.2131,162.556352
2019-07-26 20:02:55,2019-07-26--20-02-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.131773,0.344148,0.852831,0.437749,0.489481,0.930457,0.117962,0.511323,0.936569,23.116,35.0,34.786431,762.795922,0.2131,162.551811
2019-07-26 20:03:04,2019-07-26--20-02-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109773,0.288555,0.733427,0.363264,0.408807,0.824846,0.09842,0.425904,0.933886,23.11,35.0,34.787423,762.489684,0.2131,162.486552
2019-07-26 20:03:13,2019-07-26--20-03-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.130919,0.341977,0.848617,0.434648,0.486209,0.928622,0.117188,0.508249,0.936568,23.11,35.0,34.789881,762.298431,0.2131,162.445796
2019-07-26 20:03:22,2019-07-26--20-03-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.762,97.2,155.365413,762.6,34.9,35.0,0.109723,0.288427,0.73308,0.362999,0.408564,0.824515,0.098365,0.425617,0.933847,23.12,35.008,34.792943,762.489997,0.2131,162.486618
2019-07-26 20:03:31,2019-07-26--20-03-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.766,97.2,155.365413,762.6,34.9,35.0,0.124722,0.326526,0.817603,0.413709,0.463419,0.90823,0.111987,0.484176,0.936537,23.12,35.0,34.792736,762.628981,0.2131,162.516236
2019-07-26 20:03:40,2019-07-26--20-03-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.10976,0.288456,0.733201,0.363105,0.408718,0.824768,0.098414,0.425757,0.933862,23.12,35.0,34.791736,762.633293,0.2131,162.517155
2019-07-26 20:03:49,2019-07-26--20-03-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.1299,0.339523,0.843929,0.431582,0.482725,0.92643,0.116102,0.50376,0.936565,23.122,35.0,34.789809,762.491356,0.2131,162.486908
2019-07-26 20:03:58,2019-07-26--20-03-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109696,0.288513,0.733316,0.363117,0.408702,0.824797,0.098434,0.425801,0.933893,23.12,35.01,34.789921,762.440496,0.2131,162.47607
2019-07-26 20:04:07,2019-07-26--20-04-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.127002,0.332042,0.829106,0.421521,0.471846,0.917437,0.113662,0.493743,0.936552,23.13,35.0,34.791592,762.531945,0.2131,162.495558
2019-07-26 20:04:16,2019-07-26--20-04-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.110014,0.289184,0.734825,0.363657,0.409291,0.825742,0.098662,0.426718,0.934003,23.13,35.0,34.790321,762.617255,0.2131,162.513737
2019-07-26 20:04:25,2019-07-26--20-04-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.766,97.2,155.373562,762.64,34.9,35.0,0.125468,0.328498,0.821832,0.416543,0.466452,0.911707,0.112181,0.487439,0.936538,23.126,35.0,34.790792,762.542002,0.2131,162.497701
2019-07-26 20:04:34,2019-07-26--20-04-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109691,0.288331,0.733073,0.362998,0.408499,0.824507,0.098362,0.425538,0.933874,23.122,35.01,34.792408,762.37979,0.2131,162.463133
2019-07-26 20:04:43,2019-07-26--20-04-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.125237,0.327888,0.820562,0.415114,0.465049,0.909867,0.112326,0.488089,0.936535,23.13,35.01,34.794479,762.376079,0.2131,162.462342
2019-07-26 20:04:52,2019-07-26--20-04-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109636,0.288343,0.733041,0.362897,0.408476,0.824384,0.098334,0.425486,0.93386,23.12,35.0,34.795783,762.542889,0.2131,162.49789
2019-07-26 20:05:01,2019-07-26--20-04-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.127708,0.334106,0.833374,0.424548,0.475198,0.920511,0.114299,0.496249,0.936558,23.11,35.0,34.798576,762.779472,0.2131,162.548305
2019-07-26 20:05:10,2019-07-26--20-05-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.24,155.437507,762.64,34.9,35.0,0.109601,0.28832,0.732761,0.362831,0.408371,0.824112,0.098364,0.425364,0.933817,23.116,34.99,34.80028,762.792332,0.2131,162.551046
2019-07-26 20:05:19,2019-07-26--20-05-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.762,97.2,155.365413,762.6,34.9,35.0,0.12969,0.33909,0.843047,0.430806,0.48202,0.92574,0.116292,0.504378,0.936566,23.118,35.0,34.803496,762.580689,0.2131,162.505945
2019-07-26 20:05:28,2019-07-26--20-05-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109606,0.288248,0.732705,0.362755,0.408455,0.824004,0.098311,0.425396,0.933812,23.11,35.0,34.80228,762.566414,0.2131,162.502903
2019-07-26 20:05:37,2019-07-26--20-05-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.127894,0.334514,0.834133,0.424981,0.475633,0.92075,0.114627,0.497491,0.936559,23.11,35.008,34.801135,762.596613,0.2131,162.509338
2019-07-26 20:05:46,2019-07-26--20-05-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.26,155.461318,762.6,34.9,35.0,0.109566,0.288181,0.732511,0.362693,0.408368,0.823949,0.098269,0.425285,0.933811,23.11,35.0,34.801576,762.555565,0.2131,162.500591
2019-07-26 20:05:55,2019-07-26--20-05-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.766,97.2,155.365413,762.6,34.9,35.0,0.126088,0.330001,0.824833,0.418896,0.469226,0.914577,0.113061,0.491053,0.936547,23.114,35.0,34.803209,762.493023,0.2131,162.487263
2019-07-26 20:06:04,2019-07-26--20-05-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.109526,0.288033,0.732403,0.362667,0.408175,0.823849,0.098284,0.425239,0.933801,23.12,35.0,34.804281,762.371533,0.2131,162.461374
2019-07-26 20:06:13,2019-07-26--20-06-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.129285,0.338192,0.841154,0.429299,0.480426,0.924669,0.116002,0.503345,0.936565,23.12,35.0,34.807759,762.305574,0.2131,162.447318
2019-07-26 20:06:22,2019-07-26--20-06-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.768,97.2,155.365413,762.6,34.9,35.0,0.109552,0.288092,0.732479,0.362734,0.408401,0.824032,0.098328,0.425457,0.933806,23.12,35.0,34.807135,762.326397,0.2131,162.451755
2019-07-26 20:06:31,2019-07-26--20-06-26_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.125141,0.327634,0.820204,0.415146,0.465108,0.910057,0.112343,0.488173,0.936541,23.124,35.0,34.806464,762.330275,0.2131,162.452582
2019-07-26 20:06:40,2019-07-26--20-06-35_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.109393,0.287788,0.731754,0.36238,0.407991,0.82334,0.098253,0.425109,0.933748,23.116,35.0,34.808854,762.349453,0.2131,162.456668
2019-07-26 20:06:49,2019-07-26--20-06-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.28,155.493286,762.6,34.9,35.0,0.12821,0.335485,0.83607,0.427102,0.477962,0.922837,0.114762,0.49809,0.936557,23.12,35.0,34.808286,762.432129,0.2131,162.474287
2019-07-26 20:06:58,2019-07-26--20-06-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109284,0.287536,0.731049,0.362063,0.407515,0.822621,0.098144,0.424724,0.933718,23.12,35.01,34.807079,762.428179,0.2131,162.473445
2019-07-26 20:07:07,2019-07-26--20-07-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.126559,0.331476,0.827758,0.420723,0.471075,0.916398,0.11365,0.493629,0.936553,23.11,35.0,34.804553,762.435115,0.2131,162.474923
2019-07-26 20:07:16,2019-07-26--20-07-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.764,97.2,155.365413,762.6,34.9,35.0,0.109237,0.287425,0.730819,0.36197,0.407533,0.822392,0.098117,0.424526,0.933643,23.12,35.0,34.803889,762.439286,0.2131,162.475812
2019-07-26 20:07:25,2019-07-26--20-07-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.129842,0.339692,0.844369,0.431876,0.483132,0.926707,0.116419,0.504985,0.936566,23.11,35.0,34.805408,762.451994,0.2131,162.47852
2019-07-26 20:07:34,2019-07-26--20-07-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.762,97.22,155.397381,762.6,34.9,35.0,0.109086,0.287274,0.730404,0.361639,0.407218,0.821875,0.098032,0.424282,0.933607,23.12,35.0,34.80851,762.399744,0.2131,162.467385
2019-07-26 20:07:43,2019-07-26--20-07-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.131094,0.342807,0.850249,0.436283,0.487937,0.929525,0.117572,0.509833,0.936569,23.13,35.0,34.808279,762.547739,0.2131,162.498923
2019-07-26 20:07:52,2019-07-26--20-07-47_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109115,0.287262,0.730475,0.361721,0.407241,0.821964,0.098046,0.424414,0.933634,23.13,34.992,34.810305,762.556451,0.2131,162.50078
2019-07-26 20:08:01,2019-07-26--20-07-56_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.129127,0.337922,0.841002,0.430479,0.481872,0.92575,0.115555,0.501394,0.936564,23.136,34.996,34.811128,762.439915,0.2131,162.475946
2019-07-26 20:08:10,2019-07-26--20-08-05_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109145,0.287182,0.730408,0.361668,0.407252,0.822076,0.098087,0.424321,0.933701,23.14,35.0,34.808959,762.380232,0.2131,162.463227
2019-07-26 20:08:19,2019-07-26--20-08-14_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.129538,0.338895,0.843037,0.43185,0.483136,0.926672,0.116009,0.503319,0.936565,23.138,34.998,34.806391,762.369253,0.2131,162.460888
2019-07-26 20:08:28,2019-07-26--20-08-23_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.110995,0.292088,0.741627,0.367971,0.414094,0.834021,0.099779,0.431547,0.934636,23.13,34.99,34.80652,762.413315,0.2131,162.470278
2019-07-26 20:08:37,2019-07-26--20-08-32_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109094,0.28723,0.73072,0.361935,0.407371,0.822299,0.098084,0.424323,0.933692,23.14,35.0,34.810681,762.349769,0.2131,162.456736
2019-07-26 20:08:46,2019-07-26--20-08-41_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.3,155.525254,762.6,34.9,35.0,0.12944,0.338683,0.842424,0.430676,0.481924,0.925737,0.116134,0.503653,0.936566,23.13,35.0,34.812232,762.449366,0.2131,162.47796
2019-07-26 20:08:55,2019-07-26--20-08-50_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.26,155.461318,762.6,34.9,35.0,0.109107,0.287345,0.730501,0.361764,0.407443,0.822194,0.098082,0.424566,0.933662,23.136,35.0,34.813544,762.674419,0.2131,162.525919
2019-07-26 20:09:04,2019-07-26--20-08-59_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.28,155.493286,762.6,34.9,35.0,0.13016,0.340647,0.846367,0.433356,0.484958,0.927797,0.116808,0.506716,0.936566,23.138,35.0,34.815296,762.679343,0.2131,162.526968
2019-07-26 20:09:13,2019-07-26--20-09-08_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.109048,0.287249,0.730347,0.36168,0.407232,0.82179,0.098014,0.424229,0.933619,23.14,35.0,34.814519,762.61854,0.2131,162.514011
2019-07-26 20:09:23,2019-07-26--20-09-17_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.365413,762.6,34.9,35.0,0.129492,0.338894,0.842557,0.430653,0.481893,0.925617,0.116084,0.503674,0.936565,23.13,35.0,34.815641,762.479389,0.2131,162.484358
2019-07-26 20:09:32,2019-07-26--20-09-27_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.381712,762.68,34.9,35.0,0.109007,0.287075,0.729993,0.361517,0.406994,0.821454,0.097968,0.42407,0.933637,23.142,35.0,34.815808,762.391487,0.2131,162.465626
2019-07-26 20:09:41,2019-07-26--20-09-36_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.764,97.2,155.377637,762.66,34.9,35.0,0.125063,0.327871,0.820387,0.415718,0.465707,0.910536,0.112236,0.485299,0.936536,23.152,35.0,34.816121,762.321819,0.2131,162.45078
2019-07-26 20:09:50,2019-07-26--20-09-44_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.373562,762.64,34.9,35.0,0.108946,0.286962,0.729698,0.361456,0.406962,0.82114,0.097952,0.423972,0.933599,23.15,35.0,34.81657,762.32567,0.2131,162.4516
2019-07-26 20:09:59,2019-07-26--20-09-53_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.77,97.2,155.369488,762.62,34.9,35.0,0.12844,0.336309,0.837676,0.42749,0.478532,0.923175,0.115291,0.500246,0.936563,23.15,35.0,34.816226,762.486527,0.2131,162.485879
2019-07-26 20:10:07,2019-07-26--20-10-02_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.77,97.2,155.369488,762.62,34.9,35.0,0.108998,0.287044,0.730033,0.361447,0.407127,0.821495,0.098009,0.424067,0.933628,23.15,35.0,34.815552,762.59099,0.2131,162.50814
2019-07-26 20:10:16,2019-07-26--20-10-11_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,True,False,6.764,97.2,155.373562,762.64,34.9,35.0,0.130554,0.341651,0.848089,0.434393,0.486111,0.928361,0.117194,0.508231,0.936568,23.154,35.0,34.81629,762.44994,0.2131,162.478082
2019-07-26 20:10:26,2019-07-26--20-10-20_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.766,97.2,155.365413,762.6,34.9,35.0,0.108909,0.286907,0.729665,0.361331,0.406929,0.821197,0.097985,0.423859,0.933528,23.16,35.0,34.816545,762.218102,0.2131,162.428677
2019-07-26 20:10:35,2019-07-26--20-10-29_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.764,97.2,155.377637,762.66,34.9,35.0,0.127616,0.334454,0.834012,0.42463,0.475527,0.920433,0.114527,0.497377,0.936558,23.16,35.0,34.816873,762.170459,0.2131,162.418525
2019-07-26 20:10:43,2019-07-26--20-10-38_capture_params_ss_800000_ISO_100_led_on_True_led_warm_up_0_led_cool_down_0_.jpeg,2019-07-26--19-34-38-Pi2E32-3000_images_attempt_1,True,False,False,6.76,97.2,155.365413,762.6,34.9,35.0,0.108884,0.286985,0.729601,0.361238,0.406809,0.820992,0.097939,0.423751,0.933598,23.17,35.0,34.816722,762.29656,0.2131,162.445397
